sample_group_id,sample_id,direction,direction_display,condition,condition_display,expected_accent,audio,audio_url,duration_sec,sample_rate_hz,channels,sha256,source_id,utterance_id
bri2ame_S08,S08,bri2ame,British to American,tvtsyn_reconstruction,TVTSyn Reconstruction,british,audio/bri2ame/S08__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S08__tvtsyn_reconstruction.wav,7.94,16000,1,0ec0ed4dba2ce8a9cdfc032a725951b54b88498f592a85af097622a29fcf2258,BRE020,som_06592_00529433403
bri2ame_S09,S09,bri2ame,British to American,original,Original,british,audio/bri2ame/S09__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__original.wav,5.5466875,16000,1,9e387aff2596a7877023ae4a3d30182ca5b253c8f54cc93a355b958c3a08347f,BRE024,som_09799_01678717770
bri2ame_S09,S09,bri2ame,British to American,phonos,PHONOS,american,audio/bri2ame/S09__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__phonos.wav,5.56,16000,1,c4f3246d77e28500c04021f11f3fd7c5fd0f4c16dfbd77c72067b0400828c700,BRE024,som_09799_01678717770
bri2ame_S09,S09,bri2ame,British to American,seedvc,SeedVC,american,audio/bri2ame/S09__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__seedvc.wav,5.630839002267574,22050,1,2cc95660e90b53f5d5ba5eb065529c9854a640a09a386c6071d4ef626be1f680,BRE024,som_09799_01678717770
bri2ame_S09,S09,bri2ame,British to American,tvtsyn_reconstruction,TVTSyn Reconstruction,british,audio/bri2ame/S09__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S09__tvtsyn_reconstruction.wav,5.56,16000,1,84bc464d3804d9558acc5a8021384ef6d0dd55d47de6b7cbc60f1e2502889dbb,BRE024,som_09799_01678717770
bri2ame_S10,S10,bri2ame,British to American,original,Original,british,audio/bri2ame/S10__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__original.wav,5.205375,16000,1,f7fc7f0af5b2ffa2dbf77c1e9b251d85fb1ace2557c99d036df43fba689c12fc,BRE031,sof_07060_00442867994
bri2ame_S10,S10,bri2ame,British to American,phonos,PHONOS,american,audio/bri2ame/S10__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__phonos.wav,5.22,16000,1,76060537db0982f13b11a97190707044f4299f11d09b14fc813b736f82d10250,BRE031,sof_07060_00442867994
bri2ame_S10,S10,bri2ame,British to American,seedvc,SeedVC,american,audio/bri2ame/S10__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__seedvc.wav,5.340589569160998,22050,1,461e1fa70c1e1313a79c8a6e403aba46de806bbe11a2182aef555e1c6a9d7669,BRE031,sof_07060_00442867994
bri2ame_S10,S10,bri2ame,British to American,tvtsyn_reconstruction,TVTSyn Reconstruction,british,audio/bri2ame/S10__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/bri2ame/S10__tvtsyn_reconstruction.wav,5.22,16000,1,b41c0733ce57793fddc9d7cc84d208531af706f89ffb1fbef0803f91cdfa5e47,BRE031,sof_07060_00442867994
ind2ame_S01,S01,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S01__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__original.wav,5.276,16000,1,38e73fe2af2db11ea52ab40d315d9ef411c170a9fa741ae5dd96b64542a02476,INE003,00386629_000010.v2.vad
ind2ame_S01,S01,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S01__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__phonos.wav,5.28,16000,1,7d4a845b226836e78435e7c9eefbe7d4204c5a932f7efcca87c2eb7f134e0bd0,INE003,00386629_000010.v2.vad
ind2ame_S01,S01,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S01__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__seedvc.wav,5.328979591836735,22050,1,0da4f233bb8a1e4ac724485660363b469e7720b73a4520e1caedb1dcb7929374,INE003,00386629_000010.v2.vad
ind2ame_S01,S01,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S01__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S01__tvtsyn_reconstruction.wav,5.28,16000,1,e8950600547dc3cfdaf580400a4c3fc6c48df5df66f5e30ea632b0d73c46a4d7,INE003,00386629_000010.v2.vad
ind2ame_S02,S02,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S02__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__original.wav,5.084,16000,1,3c711600062d35f9438276e15a106ce6c9ff6605db4520c52574a314d3a33f5a,INE006,00315300_000013.v2.vad
ind2ame_S02,S02,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S02__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__phonos.wav,5.1,16000,1,04a42b506090bea117fad2a438356a7719e0180a45b472561d5dc67f9cadfc9a,INE006,00315300_000013.v2.vad
ind2ame_S02,S02,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S02__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__seedvc.wav,5.166439909297052,22050,1,692e2500a03fc87238098006db3c963233882f71224f2c01ea7d4b03f44410c7,INE006,00315300_000013.v2.vad
ind2ame_S02,S02,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S02__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S02__tvtsyn_reconstruction.wav,5.1,16000,1,370ecc698c9cf8f1ee8cc22a6afd4bb9c9d7a203b3ae8102d52a123e59d10488,INE006,00315300_000013.v2.vad
ind2ame_S03,S03,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__original.wav,6.204,16000,1,c0ffc14dd1b48f44af382639b64b468cf935fd09cda4710a8ac5ed93618e3854,INE045,00289817_000011.v2.vad
ind2ame_S03,S03,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__phonos.wav,6.22,16000,1,8fc3d5c59a3672e5fca4c1456dc25e6e97bb351489ebd99346faf937b01f79ad,INE045,00289817_000011.v2.vad
ind2ame_S03,S03,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__seedvc.wav,6.257777777777778,22050,1,6e9c3212df303a32b6054501d202929e6800c24d55ccd243936d347b351e1dd3,INE045,00289817_000011.v2.vad
ind2ame_S03,S03,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S03__tvtsyn_reconstruction.wav,6.22,16000,1,f71a30aa06895e6c6191775f5d3e196890ebec58080e438012bfa5e0a634a0a6,INE045,00289817_000011.v2.vad
ind2ame_S04,S04,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__original.wav,5.052,16000,1,8d248fd1f5d032230dd308c4c6de2eae3bb0ac68ed69f934edd63b60024b6528,INE011,00451058_000012.v2.vad
ind2ame_S04,S04,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__phonos.wav,5.06,16000,1,f11b83f655a355f944b4fce500ca94d103cdf47d276fdd66595404b401a728b4,INE011,00451058_000012.v2.vad
ind2ame_S04,S04,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__seedvc.wav,5.340589569160998,22050,1,ab9c0dfbc6890e7851cac298f6e5697707dd15a850bf43c507c0600258c33c2f,INE011,00451058_000012.v2.vad
ind2ame_S04,S04,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S04__tvtsyn_reconstruction.wav,5.06,16000,1,23fd5f4cc16c3e716d787415abce57671a9b72f2baa87d9aa046ff42480aa102,INE011,00451058_000012.v2.vad
ind2ame_S05,S05,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__original.wav,5.724,16000,1,2378c6cb12b065b7c59febd16c87241843a887b37f59239327c94f8805f6d693,INE014,00161295_000010.v2.vad
ind2ame_S05,S05,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__phonos.wav,5.74,16000,1,18766463a8350e11294de331393a97328b4447812efa0d1b12b5bc9917bb04b0,INE014,00161295_000010.v2.vad
ind2ame_S05,S05,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__seedvc.wav,5.5147392290249435,22050,1,1ff322504443afaf86e4b570ca78b8976ed7d133286f86f4309af58cd2009708,INE014,00161295_000010.v2.vad
ind2ame_S05,S05,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S05__tvtsyn_reconstruction.wav,5.74,16000,1,7aeda8ec872a556f791ca4be923ab46dc19e8e792a0b55b8328cd416d7c5b0df,INE014,00161295_000010.v2.vad
ind2ame_S06,S06,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__original.wav,6.7480625,16000,1,011de88ed2ec4ddd93739994d6827c19b312a3c3154d639586b8743b6ea23a47,INE019,00369613_000022.v2.vad
ind2ame_S06,S06,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__phonos.wav,6.76,16000,1,b7206a588a023cbff10a4bb292f7cae0c539456bd276cbfcabd7fc64a99bd9e7,INE019,00369613_000022.v2.vad
ind2ame_S06,S06,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__seedvc.wav,6.594467120181406,22050,1,2ac9603f68c10a2f20271efed6a081a43ca7800b458e7c916425cc8ba0f2649c,INE019,00369613_000022.v2.vad
ind2ame_S06,S06,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S06__tvtsyn_reconstruction.wav,6.76,16000,1,cbfe758b92cfb0e4cf28c69c5603186a1823474de3a52e27d8bfc43662426916,INE019,00369613_000022.v2.vad
ind2ame_S07,S07,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S07__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__original.wav,5.02,16000,1,d1b1ec0e9d752cccc7626b923b33be6f5dc5c9ef24b2048e784157ea0786f7d4,INE021,00435837_000009.v2.vad
ind2ame_S07,S07,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S07__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__phonos.wav,5.02,16000,1,3c425af5564aff5d5e2f70cbbd5e33eabd4bb879fb88b65441c12ec80c8eda96,INE021,00435837_000009.v2.vad
ind2ame_S07,S07,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S07__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__seedvc.wav,5.085170068027211,22050,1,bce12147a0414633d9b6d2a914f5d0c2cab3ea513696dbe67d91b61e67452c9f,INE021,00435837_000009.v2.vad
ind2ame_S07,S07,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S07__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__tvtsyn_reconstruction.wav,5.02,16000,1,a3980795116b55f74c58cb8fb3ed6c01b15c70f6deb77f5ccbf6858fdfba50e7,INE021,00435837_000009.v2.vad
ind2ame_S08,S08,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S08__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__original.wav,6.364,16000,1,d9baa65e01b1d87646de829b552341d704f4365dd681c10ccb49a0af0db08380,INE023,00469932_000036.v2.vad
ind2ame_S08,S08,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S08__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__phonos.wav,6.38,16000,1,0145d3277c1c9526dc83286c0ce7271ea99be5e0a7267b08a45a5bbb51ded702,INE023,00469932_000036.v2.vad
ind2ame_S08,S08,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S08__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__seedvc.wav,6.513197278911565,22050,1,3fd504ca4a2e68f96fbf8c6fa5812f62ee3ad679095f0ce1d365af1482ef273a,INE023,00469932_000036.v2.vad
ind2ame_S08,S08,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S08__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__tvtsyn_reconstruction.wav,6.38,16000,1,2d64db4c2d47d82e922aa9c1e34e6fba65fdebb632bbf900c287cf08a4e48ca9,INE023,00469932_000036.v2.vad
ind2ame_S09,S09,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S09__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__original.wav,5.7880625,16000,1,359fd55aedbbba84554c267a9c04a3e7cc32965ab1c5a4e0cb5b4c42fa08354f,INE038,00452698_000006.v2.vad
ind2ame_S09,S09,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S09__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__phonos.wav,5.8,16000,1,f63fb19aad3f810e0a0d49cfee28106db23b2b36146ea7769fa905f0d36e03f5,INE038,00452698_000006.v2.vad
ind2ame_S09,S09,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S09__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__seedvc.wav,5.932698412698413,22050,1,ee8f531c69c46d97786112a3f3333b263bd4e473fad309d1a391a337dc757dd6,INE038,00452698_000006.v2.vad
ind2ame_S09,S09,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S09__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__tvtsyn_reconstruction.wav,5.8,16000,1,058bd9896f6e8294865bbf100e8a75bc4627b62a48a7379bc41a410ae7120073,INE038,00452698_000006.v2.vad
ind2ame_S10,S10,ind2ame,Indian to American,original,Original,indian,audio/ind2ame/S10__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__original.wav,5.692,16000,1,d82baf1c48740b507ec726bf7a96df13d6a84179ab60ffe63b257ad3808574a8,INE010,00485948_000074.v2.vad
ind2ame_S10,S10,ind2ame,Indian to American,phonos,PHONOS,american,audio/ind2ame/S10__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__phonos.wav,5.7,16000,1,f3d7a0f1e60ef92b54cf36a1221376096df41fd0d6ac6c0a5ea30287e0d76ebd,INE010,00485948_000074.v2.vad
ind2ame_S10,S10,ind2ame,Indian to American,seedvc,SeedVC,american,audio/ind2ame/S10__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__seedvc.wav,5.6656689342403626,22050,1,de7d146eb9cdc2781a1fc5d788fc75c9edf90c2a59c21f95b759481f2b4938b9,INE010,00485948_000074.v2.vad
ind2ame_S10,S10,ind2ame,Indian to American,tvtsyn_reconstruction,TVTSyn Reconstruction,indian,audio/ind2ame/S10__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__tvtsyn_reconstruction.wav,5.7,16000,1,4f9b92f4e1cd783bbd02d8432e67a8fcfb9a11aa0507e91fe6c14ee6e1047356,INE010,00485948_000074.v2.vad
spn2ame_S01,S01,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S01__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__original.wav,5.535,16000,1,7a3af39f4ee2b49afc304614df9ea69cc19253ccda16c8d55d9558a55086d02b,SPE002,EN_HfWbNslGHCI_W000005
spn2ame_S01,S01,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S01__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__phonos.wav,5.54,16000,1,870ca5e174e8d235713798e2dc523c3a72481e631d526c4783fe62926a6fe0df,SPE002,EN_HfWbNslGHCI_W000005
spn2ame_S01,S01,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S01__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__seedvc.wav,5.979138321995465,22050,1,9a3fb0c8f95af48ccbde050bcb9e8849219a8b3999192d99ca0bde3c50f83bf2,SPE002,EN_HfWbNslGHCI_W000005
spn2ame_S01,S01,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S01__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__tvtsyn_reconstruction.wav,5.54,16000,1,63ae57ac986e1953a6319b1d01e330f7639b2f813e6a12f79b52dcabbf2d004c,SPE002,EN_HfWbNslGHCI_W000005
spn2ame_S02,S02,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S02__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__original.wav,5.789,16000,1,61cd15ba390ac6338d35c1f358321538bb78371d0363de870f3e3b3f67686cb7,SPE005,EN_KettsRGcE68_W000016
spn2ame_S02,S02,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S02__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__phonos.wav,5.8,16000,1,39a0af46acdf0d854639b18a07cab79bfa66de9fe1a07ca7bfc8529cf6d05628,SPE005,EN_KettsRGcE68_W000016
spn2ame_S02,S02,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S02__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__seedvc.wav,5.758548752834467,22050,1,9938673383cd19d5730cfe4c32574677299352ceb3b528aae176257059b1c855,SPE005,EN_KettsRGcE68_W000016
spn2ame_S02,S02,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S02__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__tvtsyn_reconstruction.wav,5.8,16000,1,aa091fcf1042508537aa976680b122810208164ba8c6b120f024dac948d2a4a8,SPE005,EN_KettsRGcE68_W000016
spn2ame_S03,S03,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__original.wav,5.08,16000,1,50608c0248f1b5c965cff4cbfc1ab9942ef1861a2792a2776bd1c211c7a16678,SPE008,EN_pXdtaELXDkg_W000092_0001
spn2ame_S03,S03,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__phonos.wav,5.08,16000,1,b03887209556ee8f8c8f3cd5605a86dda6828a38ed5cbd208074ed37ee934bdb,SPE008,EN_pXdtaELXDkg_W000092_0001
spn2ame_S03,S03,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__seedvc.wav,5.224489795918367,22050,1,c7436bbc6a192d3c1bfc2fa6b17b827466eee253bf7026b0575496393434b80a,SPE008,EN_pXdtaELXDkg_W000092_0001
spn2ame_S03,S03,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__tvtsyn_reconstruction.wav,5.08,16000,1,c86667311a17e621237b93c6249d875d3a7bad647005f098b7223fcc0907ee9f,SPE008,EN_pXdtaELXDkg_W000092_0001
spn2ame_S04,S04,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__original.wav,8.115,16000,1,26eb5a94047390cf144256f92ec76813cdb9ab0698948c8dea86106a7a40a105,SPE011,EN_3pDr2_ksVj0_W000053
spn2ame_S04,S04,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__phonos.wav,8.12,16000,1,63e4536d17143f437fa0a37c2f414c2ed37123a21328c13e84d981518bc380f9,SPE011,EN_3pDr2_ksVj0_W000053
spn2ame_S04,S04,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__seedvc.wav,8.359183673469389,22050,1,9c342b756d989554a6c6d5ebfb8215f7eefb69604bf71461ede6546ff3b024d4,SPE011,EN_3pDr2_ksVj0_W000053
spn2ame_S04,S04,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__tvtsyn_reconstruction.wav,8.12,16000,1,9d122e8016b9938e77eed1561b3b62845195df42c422cbb4a71d50996373ec30,SPE011,EN_3pDr2_ksVj0_W000053
spn2ame_S05,S05,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__original.wav,6.028,16000,1,088176adbdb9117adfa4a79550c84422735ad7ad04e6a1910f1cfaaef5ac1e81,SPE018,EN_-wK9F2th9T0_W000069
spn2ame_S05,S05,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__phonos.wav,6.04,16000,1,510bd972b28766be3d254c34e054ad0e39e5333114fb25e8dca7787b84d8e545,SPE018,EN_-wK9F2th9T0_W000069
spn2ame_S05,S05,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__seedvc.wav,6.315827664399093,22050,1,242b261cbe9ea955cf3c8c65575b69cdc698c1aa85459986f1bc8c0bf42d484b,SPE018,EN_-wK9F2th9T0_W000069
spn2ame_S05,S05,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__tvtsyn_reconstruction.wav,6.04,16000,1,43495a025abcf9e7971ca7b6217673f8d149777702531b1b7c26824414d1a6e3,SPE018,EN_-wK9F2th9T0_W000069
spn2ame_S06,S06,spn2ame,Spanish to American,original,Original,spanish,audio/spn2ame/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__original.wav,5.3,16000,1,9298164489ef04e6a020ed5877d67c2ffa744d0b4c87867ba60736495a4ecad2,SPE017,EN_7vGQLMaLmcQ_W000001_0001
spn2ame_S06,S06,spn2ame,Spanish to American,phonos,PHONOS,american,audio/spn2ame/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__phonos.wav,5.3,16000,1,9e60c522be4622bdfc092c9f1540fea74691cee40f1f2e1910ba6cb8290e1fcf,SPE017,EN_7vGQLMaLmcQ_W000001_0001
spn2ame_S06,S06,spn2ame,Spanish to American,seedvc,SeedVC,american,audio/spn2ame/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__seedvc.wav,5.630839002267574,22050,1,14cdef243056ea289820586fcc12f7b1ab67367b46c7981a73892bf7ec3f75d0,SPE017,EN_7vGQLMaLmcQ_W000001_0001
spn2ame_S06,S06,spn2ame,Spanish to American,tvtsyn_reconstruction,TVTSyn Reconstruction,spanish,audio/spn2ame/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__tvtsyn_reconstruction.wav,5.3,16000,1,4e8c414b4c8b3eb8067161f93fc34a0f104de77c5b496b5c318363d254be0449,SPE017,EN_7vGQLMaLmcQ_W000001_0001
